hs17,group,subgroup,ship type,hs92
820730,82,7,electronics,820730
820740,82,7,electronics,820740
820750,82,7,electronics,820750
820760,82,7,electronics,820760
820770,82,7,electronics,820770
820780,82,7,electronics,820780
820790,82,7,electronics,820790
820810,82,8,electronics,820810
820820,82,8,electronics,820820
820830,82,8,electronics,820830
820840,82,8,electronics,820840
820890,82,8,electronics,820890
820900,82,9,electronics,820900
821000,82,10,electronics,821000
821110,82,11,electronics,821110
821191,82,11,electronics,821191
821192,82,11,electronics,821192
821193,82,11,electronics,821193
821194,82,11,electronics,821194
821195,82,11,electronics,821192
821210,82,12,electronics,821210
821220,82,12,electronics,821220
821290,82,12,electronics,821290
821300,82,13,electronics,821300
821410,82,14,electronics,821410
821420,82,14,electronics,821420
821490,82,14,electronics,821490
821510,82,15,electronics,821510
821520,82,15,electronics,821520
821591,82,15,electronics,821591
821599,82,15,electronics,821599
830110,83,1,electronics,830110
830120,83,1,electronics,830120
830130,83,1,electronics,830130
830140,83,1,electronics,830140
830150,83,1,electronics,830150
830160,83,1,electronics,830160
830170,83,1,electronics,830170
830210,83,2,electronics,830210
830220,83,2,electronics,830220
830230,83,2,electronics,830230
830241,83,2,electronics,830241
830242,83,2,electronics,830242
830249,83,2,electronics,830249
830250,83,2,electronics,830250
830260,83,2,electronics,830260
830300,83,3,electronics,830300
830400,83,4,electronics,830400
830510,83,5,electronics,830510
830520,83,5,electronics,830520
830590,83,5,electronics,830590
830610,83,6,electronics,830610
830621,83,6,electronics,830621
830629,83,6,electronics,830629
830630,83,6,electronics,830630
830710,83,7,commodities,830710
830790,83,7,commodities,830790
830810,83,8,electronics,830810
830820,83,8,electronics,830820
830890,83,8,electronics,830890
830910,83,9,electronics,830910
830990,83,9,electronics,830990
831000,83,10,electronics,831000
831110,83,11,electronics,831110
831120,83,11,electronics,831120
831130,83,11,electronics,831130
831190,83,11,electronics,831190
840110,84,1,electronics,840110
840120,84,1,electronics,840120
840130,84,1,electronics,840130
840140,84,1,electronics,840140
840211,84,2,electronics,840211
840212,84,2,electronics,840212
840219,84,2,electronics,840219
840220,84,2,electronics,840220
840290,84,2,electronics,840290
840310,84,3,electronics,840310
840390,84,3,electronics,840390
840410,84,4,electronics,840410
840420,84,4,electronics,840420
840490,84,4,electronics,840490
840510,84,5,electronics,840510
840590,84,5,electronics,840590
840610,84,6,electronics,840611
840681,84,6,electronics,840619
840682,84,6,electronics,840619
840690,84,6,electronics,840690
840710,84,7,electronics,840710
840721,84,7,electronics,840721
840729,84,7,electronics,840729
840731,84,7,electronics,840731
840732,84,7,electronics,840732
840733,84,7,electronics,840733
840734,84,7,electronics,840734
840790,84,7,electronics,840790
840810,84,8,electronics,840810
840820,84,8,electronics,840820
840890,84,8,electronics,840890
840910,84,9,electronics,840910
840991,84,9,electronics,840991
840999,84,9,electronics,840999
841011,84,10,electronics,841011
841012,84,10,electronics,841012
841013,84,10,electronics,841013
841090,84,10,electronics,841090
841111,84,11,electronics,841111
841112,84,11,electronics,841112
841121,84,11,electronics,841121
841122,84,11,electronics,841122
841181,84,11,electronics,841181
841182,84,11,electronics,841182
841191,84,11,electronics,841191
841199,84,11,electronics,841199
841210,84,12,electronics,841210
841221,84,12,electronics,841221
841229,84,12,electronics,841229
841231,84,12,electronics,841231
841239,84,12,electronics,841239
841280,84,12,electronics,841280
841290,84,12,electronics,841290
841311,84,13,electronics,841311
841319,84,13,electronics,841319
841320,84,13,electronics,841320
841330,84,13,electronics,841330
841340,84,13,electronics,841340
841350,84,13,electronics,841350
841360,84,13,electronics,841360
841370,84,13,electronics,841370
841381,84,13,electronics,841381
841382,84,13,electronics,841382
841391,84,13,electronics,841391
841392,84,13,electronics,841392
841410,84,14,electronics,841410
841420,84,14,electronics,841420
841430,84,14,electronics,841430
841440,84,14,electronics,841440
841451,84,14,electronics,841451
841459,84,14,electronics,841459
841460,84,14,electronics,841460
841480,84,14,electronics,841480
841490,84,14,electronics,841490
841510,84,15,electronics,841510
841520,84,15,electronics,841582
841581,84,15,electronics,841581
841582,84,15,electronics,841582
841583,84,15,electronics,841583
841590,84,15,electronics,841590
841610,84,16,electronics,841610
841620,84,16,electronics,841620
841630,84,16,electronics,841630
841690,84,16,electronics,841690
841710,84,17,electronics,841710
841720,84,17,electronics,841720
841780,84,17,electronics,841780
841790,84,17,electronics,841790
841810,84,18,electronics,841810
841821,84,18,electronics,841821
841829,84,18,electronics,841829
841830,84,18,electronics,841830
841840,84,18,electronics,841840
841850,84,18,electronics,841850
841861,84,18,electronics,841861
841869,84,18,electronics,841869
841891,84,18,electronics,841891
841899,84,18,electronics,841899
841911,84,19,electronics,841911
841919,84,19,electronics,841919
841920,84,19,electronics,841920
841931,84,19,electronics,841931
841932,84,19,electronics,841932
841939,84,19,electronics,841939
841940,84,19,electronics,841940
841950,84,19,electronics,841950
841960,84,19,electronics,841960
841981,84,19,electronics,841981
841989,84,19,electronics,841989
841990,84,19,electronics,841990
842010,84,20,electronics,842010
842091,84,20,electronics,842091
842099,84,20,electronics,842099
842111,84,21,electronics,842111
842112,84,21,electronics,842112
842119,84,21,electronics,842119
842121,84,21,electronics,842121
842122,84,21,electronics,842122
842123,84,21,electronics,842123
842129,84,21,electronics,842129
842131,84,21,electronics,842131
842139,84,21,electronics,842139
842191,84,21,electronics,842191
842199,84,21,electronics,842199
842211,84,22,electronics,842211
842219,84,22,electronics,842219
842220,84,22,electronics,842220
842230,84,22,electronics,842230
842240,84,22,electronics,842240
842290,84,22,electronics,842290
842310,84,23,electronics,842310
842320,84,23,electronics,842320
842330,84,23,electronics,842330
842381,84,23,electronics,842381
842382,84,23,electronics,842382
842389,84,23,electronics,842389
842390,84,23,electronics,842390
842410,84,24,electronics,842410
842420,84,24,electronics,842420
842430,84,24,electronics,842430
842441,84,24,electronics,842481
842449,84,24,electronics,842481
842482,84,24,electronics,842481
842489,84,24,electronics,842489
842490,84,24,electronics,842490
842511,84,25,electronics,842511
842519,84,25,electronics,842519
842531,84,25,electronics,842531
842539,84,25,electronics,842539
842541,84,25,electronics,842541
842542,84,25,electronics,842542
842549,84,25,electronics,842549
842611,84,26,electronics,842611
842612,84,26,electronics,842612
842619,84,26,electronics,842619
842620,84,26,electronics,842620
842630,84,26,electronics,842630
842641,84,26,electronics,842641
842649,84,26,electronics,842649
842691,84,26,electronics,842691
842699,84,26,electronics,842699
842710,84,27,electronics,842710
842720,84,27,electronics,842720
842790,84,27,electronics,842790
842810,84,28,electronics,842810
842820,84,28,electronics,842820
842831,84,28,electronics,842831
842832,84,28,electronics,842832
842833,84,28,electronics,842833
842839,84,28,electronics,842839
842840,84,28,electronics,842840
842860,84,28,electronics,842860
842890,84,28,electronics,842890
842911,84,29,electronics,842911
842919,84,29,electronics,842919
842920,84,29,electronics,842920
842930,84,29,electronics,842930
842940,84,29,electronics,842940
842951,84,29,electronics,842951
842952,84,29,electronics,842952
842959,84,29,electronics,842959
843010,84,30,electronics,843010
843020,84,30,electronics,843020
843031,84,30,electronics,843031
843039,84,30,electronics,843039
843041,84,30,electronics,843041
843049,84,30,electronics,843049
843050,84,30,electronics,843050
843061,84,30,electronics,843061
843069,84,30,electronics,843069
843110,84,31,electronics,843110
843120,84,31,electronics,843120
843131,84,31,electronics,843131
843139,84,31,electronics,843139
843141,84,31,electronics,843141
843142,84,31,electronics,843142
843143,84,31,electronics,843143
843149,84,31,electronics,843149
843210,84,32,electronics,843210
843221,84,32,electronics,843221
843229,84,32,electronics,843229
843231,84,32,electronics,843230
843239,84,32,electronics,843230
843241,84,32,electronics,843240
843242,84,32,electronics,843240
843280,84,32,electronics,843280
843290,84,32,electronics,843290
843311,84,33,electronics,843311
843319,84,33,electronics,843319
843320,84,33,electronics,843320
843330,84,33,electronics,843330
843340,84,33,electronics,843340
843351,84,33,electronics,843351
843352,84,33,electronics,843352
843353,84,33,electronics,843353
843359,84,33,electronics,843359
843360,84,33,electronics,843360
843390,84,33,electronics,843390
843410,84,34,electronics,843410
843420,84,34,electronics,843420
843490,84,34,electronics,843490
843510,84,35,electronics,843510
843590,84,35,electronics,843590
843610,84,36,electronics,843610
843621,84,36,electronics,843621
843629,84,36,electronics,843629
843680,84,36,electronics,843680
843691,84,36,electronics,843691
843699,84,36,electronics,843699
843710,84,37,electronics,843710
843780,84,37,electronics,843780
843790,84,37,electronics,843790
843810,84,38,electronics,843810
843820,84,38,electronics,843820
843830,84,38,electronics,843830
843840,84,38,electronics,843840
843850,84,38,electronics,843850
843860,84,38,electronics,843860
843880,84,38,electronics,843880
843890,84,38,electronics,843890
843910,84,39,electronics,843910
843920,84,39,electronics,843920
843930,84,39,electronics,843930
843991,84,39,electronics,843991
843999,84,39,electronics,843999
844010,84,40,electronics,844010
844090,84,40,electronics,844090
844110,84,41,electronics,844110
844120,84,41,electronics,844120
844130,84,41,electronics,844130
844140,84,41,electronics,844140
844180,84,41,electronics,844180
844190,84,41,electronics,844190
844230,84,42,electronics,844230
844240,84,42,electronics,844240
844250,84,42,electronics,844250
844311,84,43,electronics,844311
844312,84,43,electronics,844312
844313,84,43,electronics,844319
844314,84,43,electronics,844321
844315,84,43,electronics,844329
844316,84,43,electronics,844330
844317,84,43,electronics,844340
844319,84,43,electronics,844350
844331,84,43,electronics,847330
844332,84,43,electronics,847330
844339,84,43,electronics,900912
844391,84,43,electronics,844390
844399,84,43,electronics,844390
844400,84,44,electronics,844400
844511,84,45,electronics,844511
844512,84,45,electronics,844512
844513,84,45,electronics,844513
844519,84,45,electronics,844519
844520,84,45,electronics,844520
844530,84,45,electronics,844530
844540,84,45,electronics,844540
844590,84,45,electronics,844590
844610,84,46,electronics,844610
844621,84,46,electronics,844621
844629,84,46,electronics,844629
844630,84,46,electronics,844630
844711,84,47,electronics,844711
844712,84,47,electronics,844712
844720,84,47,electronics,844720
844790,84,47,electronics,844790
844811,84,48,electronics,844811
844819,84,48,electronics,844819
844820,84,48,electronics,844820
844831,84,48,electronics,844831
844832,84,48,electronics,844832
844833,84,48,electronics,844833
844839,84,48,electronics,844839
844842,84,48,electronics,844842
844849,84,48,electronics,844849
844851,84,48,electronics,844851
844859,84,48,electronics,844859
844900,84,49,electronics,844900
845011,84,50,electronics,845011
845012,84,50,electronics,845012
845019,84,50,electronics,845019
845020,84,50,electronics,845020
845090,84,50,electronics,845090
845110,84,51,electronics,845110
845121,84,51,electronics,845121
845129,84,51,electronics,845129
845130,84,51,commodities,845130
845140,84,51,electronics,845140
845150,84,51,electronics,845150
845180,84,51,electronics,845180
845190,84,51,electronics,845190
845210,84,52,electronics,845210
845221,84,52,electronics,845221
845229,84,52,electronics,845229
845230,84,52,electronics,845230
845290,84,52,electronics,845290
845310,84,53,electronics,845310
845320,84,53,electronics,845320
845380,84,53,electronics,845380
845390,84,53,electronics,845390
845410,84,54,electronics,845410
845420,84,54,electronics,845420
845430,84,54,electronics,845430
845490,84,54,electronics,845490
845510,84,55,electronics,845510
845521,84,55,electronics,845521
845522,84,55,electronics,845522
845530,84,55,electronics,845530
845590,84,55,electronics,845590
845611,84,56,electronics,845610
845612,84,56,electronics,845610
845620,84,56,electronics,845620
845630,84,56,electronics,845630
845640,84,56,electronics,847989
845650,84,56,electronics,847989
845690,84,56,electronics,845690
845710,84,57,electronics,845710
845720,84,57,electronics,845720
845730,84,57,electronics,845730
845811,84,58,electronics,845811
845819,84,58,electronics,845819
845891,84,58,electronics,845891
845899,84,58,electronics,845899
845910,84,59,electronics,845910
845921,84,59,electronics,845921
845929,84,59,electronics,845929
845931,84,59,electronics,845931
845939,84,59,electronics,845939
845941,84,59,electronics,845940
845949,84,59,electronics,845940
845951,84,59,electronics,845951
845959,84,59,electronics,845959
845961,84,59,electronics,845961
845969,84,59,electronics,845969
845970,84,59,electronics,845970
846012,84,60,electronics,846011
846019,84,60,electronics,846019
846022,84,60,electronics,846021
846023,84,60,electronics,846021
846024,84,60,electronics,846021
846029,84,60,electronics,846029
846031,84,60,electronics,846031
846039,84,60,electronics,846039
846040,84,60,electronics,846040
846090,84,60,electronics,846090
846120,84,61,electronics,846120
846130,84,61,electronics,846130
846140,84,61,electronics,846140
846150,84,61,electronics,846150
846190,84,61,electronics,846190
846210,84,62,electronics,846210
846221,84,62,electronics,846221
846229,84,62,electronics,846229
846231,84,62,electronics,846231
846239,84,62,electronics,846239
846241,84,62,electronics,846241
846249,84,62,electronics,846249
846291,84,62,electronics,846291
846299,84,62,electronics,846299
846310,84,63,electronics,846310
846320,84,63,electronics,846320
846330,84,63,electronics,846330
846390,84,63,electronics,846390
846410,84,64,electronics,846410
846420,84,64,electronics,846420
846490,84,64,electronics,846490
846510,84,65,electronics,846510
846520,84,65,electronics,846599
846591,84,65,electronics,846591
846592,84,65,electronics,846592
846593,84,65,electronics,846593
846594,84,65,electronics,846594
846595,84,65,electronics,846595
846596,84,65,electronics,846596
846599,84,65,electronics,846599
846610,84,66,electronics,846610
846620,84,66,electronics,846620
846630,84,66,electronics,846630
846691,84,66,electronics,846691
846692,84,66,electronics,846692
846693,84,66,electronics,846693
846694,84,66,electronics,846694
846711,84,67,electronics,846711
846719,84,67,electronics,846719
846721,84,67,electronics,850810
846722,84,67,electronics,850820
846729,84,67,electronics,850880
846781,84,67,electronics,846781
846789,84,67,electronics,846789
846791,84,67,electronics,846791
846792,84,67,electronics,846792
846799,84,67,electronics,846799
846810,84,68,electronics,846810
846820,84,68,electronics,846820
846880,84,68,electronics,846880
846890,84,68,electronics,846890
847010,84,70,electronics,847010
847021,84,70,electronics,847021
847029,84,70,electronics,847029
847030,84,70,electronics,847030
847050,84,70,electronics,847050
847090,84,70,electronics,847090
847130,84,71,electronics,847193
847141,84,71,electronics,847120
847149,84,71,electronics,847199
847150,84,71,electronics,847191
847160,84,71,electronics,847330
847170,84,71,electronics,847330
847180,84,71,electronics,847199
847190,84,71,electronics,847199
847210,84,72,electronics,847210
847230,84,72,electronics,847230
847290,84,72,electronics,847290
847321,84,73,electronics,847321
847329,84,73,electronics,847329
847330,84,73,electronics,847330
847340,84,73,electronics,847340
847350,84,73,electronics,847330
847410,84,74,electronics,847410
847420,84,74,electronics,847420
847431,84,74,electronics,847431
847432,84,74,electronics,847432
847439,84,74,electronics,847439
847480,84,74,electronics,847480
847490,84,74,electronics,847490
847510,84,75,electronics,847510
847521,84,75,electronics,847520
847529,84,75,electronics,847520
847590,84,75,electronics,847590
847621,84,76,electronics,847611
847629,84,76,electronics,847619
847681,84,76,electronics,847611
847689,84,76,electronics,847619
847690,84,76,electronics,847690
847710,84,77,electronics,847710
847720,84,77,electronics,847720
847730,84,77,electronics,847730
847740,84,77,electronics,847740
847751,84,77,electronics,847751
847759,84,77,electronics,847759
847780,84,77,electronics,847780
847790,84,77,electronics,847790
847810,84,78,electronics,847810
847890,84,78,electronics,847890
847910,84,79,electronics,847910
847920,84,79,electronics,847920
847930,84,79,electronics,847930
847940,84,79,electronics,847940
847950,84,79,electronics,847989
847960,84,79,electronics,847989
847971,84,79,electronics,847989
847979,84,79,electronics,847989
847981,84,79,electronics,847981
847982,84,79,electronics,847982
847989,84,79,electronics,847989
847990,84,79,electronics,847990
848010,84,80,electronics,848010
848020,84,80,electronics,848020
848030,84,80,electronics,848030
848041,84,80,electronics,848041
848049,84,80,electronics,848049
848050,84,80,electronics,848050
848060,84,80,electronics,848060
848071,84,80,electronics,848071
848079,84,80,electronics,848079
848110,84,81,electronics,848110
848120,84,81,electronics,848120
848130,84,81,electronics,848130
848140,84,81,electronics,848140
848180,84,81,electronics,848180
848190,84,81,electronics,848190
848210,84,82,electronics,848210
848220,84,82,electronics,848220
848230,84,82,electronics,848230
848240,84,82,electronics,848240
848250,84,82,electronics,848250
848280,84,82,electronics,848280
848291,84,82,electronics,848291
848299,84,82,electronics,848299
848310,84,83,electronics,848310
848320,84,83,electronics,848320
848330,84,83,electronics,848330
848340,84,83,electronics,848340
848350,84,83,electronics,848350
848360,84,83,electronics,848360
848390,84,83,electronics,848390
848410,84,84,electronics,848410
848420,84,84,electronics,848590
848490,84,84,electronics,848490
848610,84,86,electronics,847989
848620,84,86,electronics,901020
848630,84,86,electronics,847989
848640,84,86,electronics,847989
848690,84,86,electronics,847990
848710,84,87,electronics,848510
848790,84,87,electronics,848590
850110,85,1,electronics,850110
850120,85,1,electronics,850120
850131,85,1,electronics,850131
850132,85,1,electronics,850132
850133,85,1,electronics,850133
850134,85,1,electronics,850134
850140,85,1,electronics,850140
850151,85,1,electronics,850151
850152,85,1,electronics,850152
850153,85,1,electronics,850153
850161,85,1,electronics,850161
850162,85,1,electronics,850162
850163,85,1,electronics,850163
850164,85,1,electronics,850164
850211,85,2,electronics,850211
850212,85,2,electronics,850212
850213,85,2,electronics,850213
850220,85,2,electronics,850220
850231,85,2,electronics,850230
850239,85,2,electronics,850230
850240,85,2,electronics,850240
850300,85,3,electronics,850300
850410,85,4,electronics,850410
850421,85,4,electronics,850421
850422,85,4,electronics,850422
850423,85,4,electronics,850423
850431,85,4,electronics,850431
850432,85,4,electronics,850432
850433,85,4,electronics,850433
850434,85,4,electronics,850434
850440,85,4,electronics,850440
850450,85,4,electronics,850450
850490,85,4,electronics,850490
850511,85,5,electronics,850511
850519,85,5,electronics,850519
850520,85,5,electronics,850520
850590,85,5,electronics,850590
850610,85,6,electronics,850611
850630,85,6,electronics,850620
850640,85,6,electronics,850613
850650,85,6,electronics,850619
850660,85,6,electronics,850619
850680,85,6,electronics,850619
850690,85,6,electronics,850690
850710,85,7,electronics,850710
850720,85,7,electronics,850720
850730,85,7,electronics,850730
850740,85,7,commodities,850740
850750,85,7,electronics,850780
850760,85,7,electronics,850780
850780,85,7,electronics,850780
850790,85,7,electronics,850790
850811,85,8,electronics,850910
850819,85,8,electronics,847989
850860,85,8,electronics,847989
850870,85,8,electronics,847990
850940,85,9,electronics,850940
850980,85,9,electronics,850980
850990,85,9,electronics,850990
851010,85,10,electronics,851010
851020,85,10,electronics,851020
851030,85,10,electronics,850980
851090,85,10,electronics,851090
851110,85,11,electronics,851110
851120,85,11,electronics,851120
851130,85,11,electronics,851130
851140,85,11,electronics,851140
851150,85,11,electronics,851150
851180,85,11,electronics,851180
851190,85,11,electronics,851190
851210,85,12,electronics,851210
851220,85,12,electronics,851220
851230,85,12,electronics,851230
851240,85,12,electronics,851240
851290,85,12,electronics,851290
851310,85,13,electronics,851310
851390,85,13,electronics,851390
851410,85,14,electronics,851410
851420,85,14,electronics,851420
851430,85,14,electronics,851430
851440,85,14,electronics,851440
851490,85,14,electronics,851490
851511,85,15,commodities,851511
851519,85,15,commodities,851519
851521,85,15,electronics,851521
851529,85,15,electronics,851529
851531,85,15,electronics,851531
851539,85,15,electronics,851539
851580,85,15,electronics,851580
851590,85,15,electronics,851590
851610,85,16,electronics,851610
851621,85,16,electronics,851621
851629,85,16,electronics,851629
851631,85,16,electronics,851631
851632,85,16,electronics,851632
851633,85,16,electronics,851633
851640,85,16,commodities,851640
851650,85,16,electronics,851650
851660,85,16,electronics,851660
851671,85,16,electronics,851671
851672,85,16,electronics,851672
851679,85,16,electronics,851679
851680,85,16,electronics,851680
851690,85,16,commodities,851690
851711,85,17,electronics,851710
851712,85,17,electronics,852520
851718,85,17,electronics,852810
851761,85,17,electronics,852520
851762,85,17,electronics,852520
851769,85,17,electronics,852810
851770,85,17,electronics,851790
851810,85,18,electronics,851810
851821,85,18,electronics,851821
851822,85,18,electronics,851822
851829,85,18,electronics,851829
851830,85,18,electronics,851830
851840,85,18,electronics,851840
851850,85,18,electronics,851850
851890,85,18,electronics,851890
851920,85,19,electronics,851910
851930,85,19,electronics,851939
851950,85,19,electronics,852020
851981,85,19,electronics,852031
851989,85,19,electronics,851929
852110,85,21,electronics,852110
852190,85,21,electronics,852190
852210,85,22,electronics,852210
852290,85,22,electronics,852290
852321,85,23,electronics,852390
852329,85,23,electronics,852313
852341,85,23,electronics,852390
852349,85,23,electronics,852390
852351,85,23,electronics,852390
852352,85,23,electronics,854211
852359,85,23,electronics,854380
852380,85,23,electronics,852410
852550,85,25,electronics,852510
852560,85,25,electronics,852520
852580,85,25,electronics,852110
852610,85,26,electronics,852610
852691,85,26,electronics,852691
852692,85,26,electronics,852692
852712,85,27,electronics,852711
852713,85,27,electronics,852711
852719,85,27,electronics,852719
852721,85,27,electronics,852721
852729,85,27,electronics,852729
852791,85,27,electronics,852731
852792,85,27,electronics,852732
852799,85,27,electronics,852739
852842,85,28,electronics,847330
852849,85,28,electronics,852810
852852,85,28,electronics,847330
852859,85,28,electronics,852810
852862,85,28,electronics,847330
852869,85,28,electronics,852810
852871,85,28,electronics,852810
852872,85,28,electronics,852810
852873,85,28,electronics,852820
852910,85,29,electronics,852910
852990,85,29,electronics,852990
853010,85,30,electronics,853010
853080,85,30,electronics,853080
853090,85,30,electronics,853090
853110,85,31,electronics,853110
853120,85,31,electronics,853120
853180,85,31,electronics,853180
853190,85,31,electronics,853190
853210,85,32,electronics,853210
853221,85,32,rare_earth,853221
853222,85,32,electronics,853222
853223,85,32,electronics,853223
853224,85,32,electronics,853224
853225,85,32,electronics,853225
853229,85,32,electronics,853229
853230,85,32,electronics,853230
853290,85,32,electronics,853290
853310,85,33,electronics,853310
853321,85,33,electronics,853321
853329,85,33,electronics,853329
853331,85,33,electronics,853331
853339,85,33,electronics,853339
853340,85,33,electronics,853340
853390,85,33,electronics,853390
853400,85,34,electronics,853400
853510,85,35,electronics,853510
853521,85,35,electronics,853521
853529,85,35,electronics,853529
853530,85,35,electronics,853530
853540,85,35,electronics,853540
853590,85,35,electronics,853590
853610,85,36,electronics,853610
853620,85,36,electronics,853620
853630,85,36,electronics,853630
853641,85,36,electronics,853641
853649,85,36,electronics,853649
853650,85,36,electronics,853650
853661,85,36,electronics,853661
853669,85,36,electronics,853669
853670,85,36,electronics,392690
853690,85,36,electronics,853690
853710,85,37,electronics,853710
853720,85,37,electronics,853720
853810,85,38,electronics,853810
853890,85,38,electronics,853890
853910,85,39,electronics,853910
853921,85,39,electronics,853921
853922,85,39,electronics,853922
853929,85,39,electronics,853929
853931,85,39,electronics,853931
853932,85,39,electronics,853939
853939,85,39,electronics,853939
853941,85,39,electronics,853940
853949,85,39,electronics,853940
853950,85,39,electronics,854380
853990,85,39,electronics,853990
854011,85,40,electronics,854011
854012,85,40,electronics,854012
854020,85,40,electronics,854020
854040,85,40,electronics,854030
854060,85,40,electronics,854030
854071,85,40,electronics,854041
854079,85,40,electronics,854049
854081,85,40,electronics,854081
854089,85,40,electronics,854089
854091,85,40,electronics,854091
854099,85,40,electronics,854099
854110,85,41,electronics,854110
854121,85,41,electronics,854121
854129,85,41,electronics,854129
854130,85,41,electronics,854130
854140,85,41,electronics,854140
854150,85,41,electronics,854150
854160,85,41,electronics,854160
854190,85,41,electronics,854190
854231,85,42,electronics,854211
854232,85,42,electronics,854211
854233,85,42,electronics,854211
854239,85,42,electronics,854211
854290,85,42,electronics,854290
854310,85,43,electronics,854310
854320,85,43,electronics,854320
854330,85,43,electronics,854330
854370,85,43,electronics,854380
854390,85,43,electronics,854390
854411,85,44,electronics,854411
854419,85,44,electronics,854419
854420,85,44,electronics,854420
854430,85,44,electronics,854430
854442,85,44,electronics,854441
854449,85,44,electronics,854449
854460,85,44,electronics,854460
854470,85,44,electronics,854470
854511,85,45,electronics,854511
854519,85,45,electronics,854519
854520,85,45,electronics,854520
854590,85,45,electronics,854590
854610,85,46,electronics,854610
854620,85,46,electronics,854620
854690,85,46,electronics,854690
854710,85,47,electronics,854710
854720,85,47,electronics,854720
854790,85,47,electronics,854790
854810,85,48,electronics,382390
854890,85,48,electronics,854800
860110,86,1,electronics,860110
860120,86,1,electronics,860120
860210,86,2,electronics,860210
860290,86,2,electronics,860290
860310,86,3,electronics,860310
860390,86,3,electronics,860390
860400,86,4,electronics,860400
860500,86,5,electronics,860500
860610,86,6,electronics,860610
860630,86,6,electronics,860630
860691,86,6,electronics,860691
860692,86,6,electronics,860692
860699,86,6,electronics,860699
860711,86,7,electronics,860711
860712,86,7,electronics,860712
860719,86,7,electronics,860719
860721,86,7,electronics,860721
860729,86,7,electronics,860729
860730,86,7,electronics,860730
860791,86,7,electronics,860791
860799,86,7,electronics,860799
860800,86,8,electronics,860800
860900,86,9,electronics,860900
870110,87,1,electronics,870110
870120,87,1,electronics,870120
870130,87,1,electronics,870130
870191,87,1,electronics,870190
870192,87,1,electronics,870190
870193,87,1,electronics,870190
870194,87,1,electronics,870190
870195,87,1,electronics,870190
870210,87,2,electronics,870210
870220,87,2,electronics,870210
870230,87,2,electronics,870290
870240,87,2,electronics,870290
870290,87,2,electronics,870290
870310,87,3,electronics,870310
870321,87,3,electronics,870321
870322,87,3,electronics,870322
870323,87,3,electronics,870323
870324,87,3,electronics,870324
870331,87,3,electronics,870331
870332,87,3,electronics,870332
870333,87,3,electronics,870333
870340,87,3,electronics,870390
870350,87,3,electronics,870390
870360,87,3,electronics,870390
870370,87,3,electronics,870390
870380,87,3,electronics,870390
870390,87,3,electronics,870390
870410,87,4,electronics,870410
870421,87,4,electronics,870421
870422,87,4,electronics,870422
870423,87,4,electronics,870423
870431,87,4,electronics,870431
870432,87,4,electronics,870432
870490,87,4,electronics,870490
870510,87,5,electronics,870510
870520,87,5,electronics,870520
870530,87,5,electronics,870530
870540,87,5,electronics,870540
870590,87,5,electronics,870590
870600,87,6,electronics,870600
870710,87,7,electronics,870710
870790,87,7,electronics,870790
870810,87,8,electronics,870810
870821,87,8,electronics,870821
870829,87,8,electronics,870829
870830,87,8,electronics,870839
870840,87,8,electronics,870840
870850,87,8,electronics,870850
870870,87,8,electronics,870870
870880,87,8,electronics,870880
870891,87,8,electronics,870891
870892,87,8,electronics,870892
870893,87,8,electronics,870893
870894,87,8,electronics,870894
870895,87,8,electronics,870899
870899,87,8,electronics,870899
870911,87,9,electronics,870911
870919,87,9,electronics,870919
870990,87,9,electronics,870990
871000,87,10,electronics,871000
871110,87,11,electronics,871110
871120,87,11,electronics,871120
871130,87,11,electronics,871130
871140,87,11,electronics,871140
871150,87,11,electronics,871150
871160,87,11,electronics,871190
871190,87,11,electronics,871190
871200,87,12,electronics,871200
871310,87,13,electronics,871310
871390,87,13,electronics,871390
871410,87,14,electronics,871419
871420,87,14,electronics,871420
871491,87,14,electronics,871491
871492,87,14,electronics,871492
871493,87,14,electronics,871493
871494,87,14,electronics,871494
871495,87,14,electronics,871495
871496,87,14,electronics,871496
871499,87,14,electronics,871499
871500,87,15,electronics,871500
871610,87,16,electronics,871610
871620,87,16,electronics,871620
871631,87,16,electronics,871631
871639,87,16,electronics,871639
871640,87,16,electronics,871640
871680,87,16,electronics,871680
871690,87,16,electronics,871690
880100,88,1,electronics,880190
880211,88,2,electronics,880211
880212,88,2,electronics,880212
880220,88,2,electronics,880220
880230,88,2,electronics,880230
880240,88,2,electronics,880240
880260,88,2,electronics,880250
880310,88,3,electronics,880310
880320,88,3,electronics,880320
880330,88,3,electronics,880330
880390,88,3,electronics,880390
880400,88,4,electronics,880400
880510,88,5,electronics,880510
880521,88,5,electronics,880520
880529,88,5,electronics,880520
890110,89,1,electronics,890110
890120,89,1,electronics,890120
890130,89,1,electronics,890130
890190,89,1,electronics,890190
890200,89,2,electronics,890200
890310,89,3,electronics,890310
890391,89,3,electronics,890391
890392,89,3,electronics,890392
890399,89,3,electronics,890399
890400,89,4,electronics,890400
890510,89,5,electronics,890510
890520,89,5,electronics,890520
890590,89,5,electronics,890590
890610,89,6,electronics,890600
890690,89,6,electronics,890600
890710,89,7,electronics,890710
890790,89,7,electronics,890790
890800,89,8,electronics,890800
900110,90,1,electronics,900110
900120,90,1,electronics,900120
900130,90,1,electronics,900130
900140,90,1,electronics,900140
900150,90,1,electronics,900150
900190,90,1,electronics,900190
900211,90,2,electronics,900211
